+----------------------------------------------------+----------------------+----------------------+----------------------+
|                       Model                        | Mean Reciprocal Rank |  Average Precision   |    Recall By User    |
|  WeightFiles/200_0.01_50_50_100Apr30_00-07-55.pth  | 0.9770581497274939 | 0.8504239003654793 | 0.8503853041760248 |
|  WeightFiles/200_0.01_50_50_200Apr30_00-09-25.pth  | 0.9779286932030903 | 0.8549228541177416 | 0.8560729939947846 |
|  WeightFiles/200_0.01_50_100_20Apr30_00-10-59.pth  | 0.9818932418345558 | 0.8650785714014858 | 0.8664991323811774 |
|  WeightFiles/200_0.01_50_100_50Apr30_00-12-30.pth  | 0.9852684925580013 | 0.8488554936489587 | 0.8496193773993521 |
| WeightFiles/200_0.01_50_100_100Apr30_00-14-01.pth  | 0.9805218321765239 | 0.8415936553857039 | 0.8417646412851734 |
| WeightFiles/200_0.01_50_100_200Apr30_00-15-33.pth  | 0.9808583221137552 | 0.8416905579994418 | 0.8449346752798984 |
|  WeightFiles/200_0.01_50_200_20Apr30_00-17-08.pth  | 0.9822563480946045 | 0.8619721907195721 | 0.8630278687907913 |
|  WeightFiles/200_0.01_50_200_50Apr30_00-18-38.pth  | 0.9867263249049376 | 0.8451047876347042 | 0.8469026936757187 |
| WeightFiles/200_0.01_50_200_100Apr30_00-20-15.pth  | 0.9821068520035854 | 0.8451294071016503 | 0.8457288347577674 |
| WeightFiles/200_0.01_50_200_200Apr30_00-21-48.pth  | 0.9739426825944542 | 0.8467063574535708 | 0.8460911631622561 |
|  WeightFiles/200_0.01_100_20_20Apr30_00-23-24.pth  | 0.9503266420100092 | 0.8621899222827676 | 0.8635646114220976 |
|  WeightFiles/200_0.01_100_20_50Apr30_00-24-55.pth  | 0.9596004700565959 | 0.861742567756707  | 0.8619163077095753 |
| WeightFiles/200_0.01_100_20_100Apr30_00-26-22.pth  |  0.96377252629896  | 0.8582752162914594 | 0.8593702590769632 |
| WeightFiles/200_0.01_100_20_200Apr30_00-27-51.pth  | 0.9740022710293991 | 0.8578123347994705 | 0.8581834765126952 |
|  WeightFiles/200_0.01_100_50_20Apr30_00-29-21.pth  | 0.9700490756543381 | 0.8675570272106086 | 0.8659639521299269 |
|  WeightFiles/200_0.01_100_50_50Apr30_00-30-23.pth  | 0.9714335475011187 | 0.8489002393229108 | 0.850685149000074  |
| WeightFiles/200_0.01_100_50_100Apr30_00-31-53.pth  | 0.9674020804913022 | 0.8485175493339766 | 0.8490745040202738 |
| WeightFiles/200_0.01_100_50_200Apr30_00-33-24.pth  | 0.9791760703049699 | 0.8556998854577252 | 0.8574812398643576 |
| WeightFiles/200_0.01_100_100_20Apr30_00-34-59.pth  | 0.9755671964248899 | 0.8614374254546664 | 0.8623678319224859 |
| WeightFiles/200_0.01_100_100_50Apr30_00-36-31.pth  | 0.9846372034998061 | 0.8437878210462788 | 0.8457037140327035 |
| WeightFiles/200_0.01_100_100_100Apr30_00-38-03.pth | 0.9843616317583057 | 0.8388527956268488 | 0.8412582828919984 |
| WeightFiles/200_0.01_100_100_200Apr30_00-39-45.pth | 0.9786502433498698 | 0.8459511130158547 | 0.8458808165868741 |
| WeightFiles/200_0.01_100_200_20Apr30_00-41-19.pth  | 0.9786714478825438 | 0.8563779045273295 | 0.8569550530402317 |
| WeightFiles/200_0.01_100_200_50Apr30_00-42-51.pth  | 0.986593737964024  | 0.8378972008971645 | 0.8404283491904045 |
| WeightFiles/200_0.01_100_200_100Apr30_00-44-26.pth | 0.9868810401753751 | 0.8405139743665658 | 0.8426493343773325 |
| WeightFiles/200_0.01_100_200_200Apr30_00-46-11.pth | 0.9684272176183085 | 0.8540510180314752 | 0.8564757666039208 |
|  WeightFiles/200_0.01_200_20_20Apr30_00-48-05.pth  | 0.964353269160512  | 0.8696551965663277 | 0.8706955562095567 |
|  WeightFiles/200_0.01_200_20_50Apr30_00-49-13.pth  | 0.9616562670244357 | 0.8629484867740889 | 0.8638075844909474 |
| WeightFiles/200_0.01_200_20_100Apr30_00-50-41.pth  | 0.9668537227268317 | 0.8641259535020884 | 0.8648635344404099 |
| WeightFiles/200_0.01_200_20_200Apr30_00-52-09.pth  |  0.96640115176271  | 0.860630739328307  | 0.8628765262973932 |
|  WeightFiles/200_0.01_200_50_20Apr30_00-53-40.pth  | 0.9719492621298248 | 0.8652354800007274 | 0.8654383461906938 |
|  WeightFiles/200_0.01_200_50_50Apr30_00-55-15.pth  | 0.9761619607071205 | 0.8578357810600816 | 0.8576513518376669 |
| WeightFiles/200_0.01_200_50_100Apr30_00-56-53.pth  | 0.9668795713751147 | 0.8508778677742377 | 0.8521540582711683 |
| WeightFiles/200_0.01_200_50_200Apr30_00-58-22.pth  | 0.9636661000619022 | 0.8504065397557126 | 0.8526371932322562 |
| WeightFiles/200_0.01_200_100_20Apr30_00-59-57.pth  | 0.9871054560991178 | 0.8752323501540955 | 0.8745568227857894 |
| WeightFiles/200_0.01_200_100_50Apr30_01-01-24.pth  | 0.9810434663136253 | 0.8449130151303146 | 0.8480804330442142 |
| WeightFiles/200_0.01_200_100_100Apr30_01-02-53.pth | 0.980074188565573  | 0.8395653194568048 | 0.8418212616676823 |
| WeightFiles/200_0.01_200_100_200Apr30_01-04-25.pth | 0.9785174255137609 | 0.8399975332647082 | 0.839893210504179  |
| WeightFiles/200_0.01_200_200_20Apr30_01-05-34.pth  | 0.9824820535095415 | 0.8622194614865031 | 0.8632614910963585 |
| WeightFiles/200_0.01_200_200_50Apr30_01-07-04.pth  | 0.9879100430751206 | 0.8462690307849925 | 0.8458082281934445 |
| WeightFiles/200_0.01_200_200_100Apr30_01-08-37.pth | 0.989285037172425  | 0.8416700762937793 | 0.8446232958880465 |
| WeightFiles/200_0.01_200_200_200Apr30_01-10-11.pth |  0.97610873475958  | 0.8491781381525387 | 0.8494267928989412 |
+----------------------------------------------------+--------------------+--------------------+--------------------+
